# v1 v2 g dc1 dc2 ettr mttr
5113 167691 1 0.014082 0.002445 29066.844073 330164
5113 175981 1 0.014082 0.002387 29433.291848 297002
5113 177663 1 0.014082 0.002375 29875.080039 284806
5113 186193 1 0.014082 0.002320 30455.037632 279446
5113 187923 1 0.014082 0.002309 30651.597951 290822
5113 193161 1 0.014082 0.002278 31008.761845 351891
5113 196693 1 0.014082 0.002257 31519.491472 322760
5113 202051 1 0.014082 0.002227 31782.168919 336356
5113 209307 1 0.014082 0.002188 32227.413632 332380
5113 212983 1 0.014082 0.002169 32639.631272 402657
5113 214833 1 0.014082 0.002160 32925.691692 349930
5113 218557 1 0.014082 0.002141 33078.953545 339173
5113 229921 1 0.014082 0.002088 33905.086780 366426
5113 237657 1 0.014082 0.002053 34665.121395 343812
5113 241573 1 0.014082 0.002037 34809.407228 458307
5113 249501 1 0.014082 0.002004 35441.864761 351860
5113 253513 1 0.014082 0.001988 35522.892048 371772
5113 259591 1 0.014082 0.001965 36173.971305 421072
5113 271963 1 0.014082 0.001919 36768.155882 364238
5113 274053 1 0.014082 0.001912 36874.234205 534957
5113 293223 1 0.014082 0.001848 38228.162558 451749
5113 299757 1 0.014082 0.001828 38668.307912 398474
5113 310807 1 0.014082 0.001795 39430.071284 510106
5113 317533 1 0.014082 0.001776 39842.158849 396097
5113 324331 1 0.014082 0.001757 40435.170240 462912
5113 326613 1 0.014082 0.001751 39994.058710 451689
5113 333507 1 0.014082 0.001733 40818.684329 417540
5113 345157 1 0.014082 0.001704 41675.622195 431244
5113 352243 1 0.014082 0.001686 41911.172383 436806
5113 359401 1 0.014082 0.001669 42534.136585 524015
5113 361803 1 0.014082 0.001664 42502.472540 519152
5113 369057 1 0.014082 0.001647 43152.447490 434659
5113 376383 1 0.014082 0.001631 43573.656556 430803
5113 381307 1 0.014082 0.001621 43620.998270 509594
5113 383781 1 0.014082 0.001616 43712.133965 423259
5113 398793 1 0.014082 0.001585 44784.353610 461681
5113 411523 1 0.014082 0.001560 45567.013029 476415
5113 414093 1 0.014082 0.001555 45590.433861 427406
5113 419257 1 0.014082 0.001546 46095.584551 521042
5113 427063 1 0.014082 0.001531 46317.692687 507174
5113 434941 1 0.014082 0.001517 46789.820429 578809
5113 437583 1 0.014082 0.001513 46943.913767 642014
5113 453603 1 0.014082 0.001486 47597.863189 553841
5113 459007 1 0.014082 0.001477 48000.676821 557128
5113 467173 1 0.014082 0.001464 48582.504259 553422
5113 478173 1 0.014082 0.001447 48890.225810 589196
5113 492103 1 0.014082 0.001427 49577.015160 623702
5113 503391 1 0.014082 0.001410 50251.760727 605821
5113 517681 1 0.014082 0.001391 50838.566762 629525
5113 529257 1 0.014082 0.001376 51390.490122 556213
5113 538023 1 0.014082 0.001364 52125.925161 489741
5113 546861 1 0.014082 0.001353 52343.649443 622710
5113 552793 1 0.014082 0.001346 52807.586432 553732
5113 564753 1 0.014082 0.001332 53262.149336 629429
5113 573807 1 0.014082 0.001321 53775.127195 613258
5113 579883 1 0.014082 0.001314 53900.378315 610028
5113 592131 1 0.014082 0.001300 54672.583744 662245
5113 598303 1 0.014082 0.001294 54898.297586 729210
5113 620157 1 0.014082 0.001271 56023.581756 561590
5113 636007 1 0.014082 0.001255 56415.403890 605229
5113 655291 1 0.014082 0.001236 57463.875114 683733
5113 658533 1 0.014082 0.001233 57300.854422 716866
5113 674863 1 0.014082 0.001218 58090.443149 566538
5113 678153 1 0.014082 0.001215 58042.586721 660730
5113 684757 1 0.014082 0.001209 58525.664601 745349
5113 688071 1 0.014082 0.001206 58885.265745 659577
5113 704761 1 0.014082 0.001192 59601.700804 631859
5113 728463 1 0.014082 0.001172 60704.331617 692606
5113 735307 1 0.014082 0.001167 60798.712018 733832
5113 738741 1 0.014082 0.001164 60780.630147 620708
5113 745633 1 0.014082 0.001159 61320.677420 736689
5113 770007 1 0.014082 0.001140 62103.548788 795695
5113 777043 1 0.014082 0.001135 62068.366642 750862
5113 780573 1 0.014082 0.001133 62575.063392 662172
5113 787657 1 0.014082 0.001127 62844.540516 682908
5113 823557 1 0.014082 0.001103 64558.111957 673182
5113 830833 1 0.014082 0.001098 64614.493348 739308
5113 845481 1 0.014082 0.001088 65406.350599 778972
5113 863971 1 0.014082 0.001076 66051.407854 751446
5113 878907 1 0.014082 0.001067 66277.483760 689097
5113 886423 1 0.014082 0.001063 66445.864576 664696
5113 897757 1 0.014082 0.001056 66926.007690 739930
5113 909163 1 0.014082 0.001049 67780.419772 764392
5113 936057 1 0.014082 0.001034 68763.282751 844858
5113 943813 1 0.014082 0.001030 68921.724343 724314
5113 955507 1 0.014082 0.001024 69274.211558 740363
5113 967273 1 0.014082 0.001017 69855.385986 949373
5113 983073 1 0.014082 0.001009 70541.963486 886161
5113 995007 1 0.014082 0.001003 70576.086871 817706
5113 1019091 1 0.014082 0.000991 71777.377703 830930
5113 1027183 1 0.014082 0.000987 71812.740594 780838
5403 6321 3 0.013696 0.012656 5702.034094 47274
5403 6643 1 0.013696 0.012344 5870.297807 63135
5403 6973 1 0.013696 0.012046 5987.838622 52766
5403 8011 1 0.013696 0.011235 6527.232571 64069
5403 9507 3 0.013696 0.010308 6983.924501 65278
5403 10303 1 0.013696 0.009900 7321.077367 74105
5403 10713 3 0.013696 0.009708 7376.556157 68932
5403 11557 1 0.013696 0.009345 7713.654017 71501
5403 11991 3 0.013696 0.009174 7884.888049 83087
5403 12883 1 0.013696 0.008849 8236.133042 62944
5403 16257 3 0.013696 0.007874 9080.954597 88157
5403 17293 1 0.013696 0.007633 9634.595424 105798
5403 18907 1 0.013696 0.007299 9937.462261 130553
5403 19461 3 0.013696 0.007194 10018.105076 100648
5403 22351 1 0.013696 0.006711 10901.312403 108930
5403 22953 3 0.013696 0.006622 10960.716918 118866
5403 24807 3 0.013696 0.006369 11404.462030 135852
5403 26733 3 0.013696 0.006135 11868.394941 103869
5403 28057 1 0.013696 0.005988 11976.347929 105576
5403 30103 1 0.013696 0.005780 12643.177563 129108
5403 32221 1 0.013696 0.005586 12999.027969 124877
5403 32943 3 0.013696 0.005525 13144.943014 130428
5403 36673 1 0.013696 0.005235 13801.314222 136953
5403 37443 3 0.013696 0.005181 13936.684077 139332
5403 39007 1 0.013696 0.005076 14204.534114 131449
5403 39801 3 0.013696 0.005025 14408.531174 198927
5403 44733 3 0.013696 0.004739 15367.476677 181583
5403 49953 3 0.013696 0.004484 16086.899263 156038
5403 51757 1 0.013696 0.004405 16522.215271 180292
5403 52671 3 0.013696 0.004367 16513.806506 140677
5403 54523 1 0.013696 0.004292 16658.470979 191669
5403 57361 1 0.013696 0.004184 17338.573142 185826
5403 58323 3 0.013696 0.004149 17520.232689 190355
5403 63253 1 0.013696 0.003984 18286.636151 179499
5403 66307 1 0.013696 0.003891 18577.886069 143668
5403 69433 1 0.013696 0.003802 19212.269279 182202
5403 72631 1 0.013696 0.003717 19355.907861 187642
5403 73713 3 0.013696 0.003690 19647.738449 245030
5403 77007 3 0.013696 0.003610 20199.080319 219584
5403 79243 1 0.013696 0.003559 20296.299275 219205
5403 80373 3 0.013696 0.003534 20235.213027 181416
5403 86143 1 0.013696 0.003413 21255.289941 249408
5403 94557 3 0.013696 0.003257 22289.413520 210188
5403 97033 1 0.013696 0.003215 22602.373213 254397
5403 98283 3 0.013696 0.003195 22864.285318 199696
5403 100807 1 0.013696 0.003155 23257.540028 283810
5403 109893 3 0.013696 0.003021 24138.081545 279406
5403 113907 3 0.013696 0.002967 24600.338777 257319
5403 120757 1 0.013696 0.002882 25086.826621 241197
5403 122151 3 0.013696 0.002865 25147.534498 222222
5403 124963 1 0.013696 0.002833 25532.938013 272982
5403 129241 1 0.013696 0.002785 26144.791556 290233
5403 135057 3 0.013696 0.002725 26738.424250 319608
5403 139503 3 0.013696 0.002681 27105.015941 280959
5403 144021 3 0.013696 0.002639 27605.943658 300198
5403 147073 1 0.013696 0.002611 27741.965433 245795
5403 151711 1 0.013696 0.002571 28357.829331 296044
5403 158007 3 0.013696 0.002519 28845.593803 326197
5403 161203 1 0.013696 0.002494 29234.340954 296511
5403 167691 3 0.013696 0.002445 29657.042357 282549
5403 175981 1 0.013696 0.002387 30631.246213 420604
5403 177663 3 0.013696 0.002375 30416.875196 300444
5403 186193 1 0.013696 0.002320 31342.581203 341418
5403 187923 3 0.013696 0.002309 31541.159108 356489
5403 193161 3 0.013696 0.002278 32120.311392 370562
5403 196693 1 0.013696 0.002257 32139.032628 344601
5403 202051 1 0.013696 0.002227 32660.984958 445603
5403 209307 3 0.013696 0.002188 33158.973782 359856
5403 212983 1 0.013696 0.002169 33689.462760 370950
5403 214833 3 0.013696 0.002160 33826.850670 386132
5403 218557 1 0.013696 0.002141 33859.051820 362515
5403 229921 1 0.013696 0.002088 34885.193267 458968
5403 237657 3 0.013696 0.002053 35323.805554 362808
5403 241573 1 0.013696 0.002037 35837.230009 383140
5403 249501 3 0.013696 0.002004 36271.787298 456133
5403 253513 1 0.013696 0.001988 36488.274061 418967
5403 259591 1 0.013696 0.001965 37091.338931 382856
5403 271963 1 0.013696 0.001919 37986.909515 434689
5403 274053 3 0.013696 0.001912 38180.415896 386260
5403 293223 3 0.013696 0.001848 39624.772072 477363
5403 299757 3 0.013696 0.001828 39850.483723 405225
5403 310807 1 0.013696 0.001795 40620.790728 407611
5403 317533 1 0.013696 0.001776 40985.840541 426342
5403 324331 1 0.013696 0.001757 41353.053349 502032
5403 326613 3 0.013696 0.001751 41757.239421 533370
5403 333507 3 0.013696 0.001733 42178.243805 412598
5403 345157 1 0.013696 0.001704 42731.188060 459614
5403 352243 1 0.013696 0.001686 43214.981375 467334
5403 359401 1 0.013696 0.001669 43900.308131 500110
5403 361803 3 0.013696 0.001664 43920.318912 430465
5403 369057 3 0.013696 0.001647 44301.353991 492391
5403 376383 3 0.013696 0.001631 44666.870024 529766
5403 381307 1 0.013696 0.001621 44998.889380 489382
5403 383781 3 0.013696 0.001616 45058.933774 555479
5403 398793 3 0.013696 0.001585 46012.477255 497862
5403 411523 1 0.013696 0.001560 46788.900547 470366
5403 414093 3 0.013696 0.001555 46905.535920 620139
5403 419257 1 0.013696 0.001546 46959.630973 459255
5403 427063 1 0.013696 0.001531 47797.225770 579447
5403 434941 1 0.013696 0.001517 47715.770772 516992
5403 437583 3 0.013696 0.001513 48253.229594 522222
5403 453603 3 0.013696 0.001486 49103.532817 475955
5403 459007 1 0.013696 0.001477 49057.630447 567896
5403 467173 1 0.013696 0.001464 49550.889533 605010
5403 478173 3 0.013696 0.001447 50184.792867 534993
5403 492103 1 0.013696 0.001427 51030.678636 531693
5403 503391 3 0.013696 0.001410 51734.323078 538079
5403 517681 1 0.013696 0.001391 52362.942407 620908
5403 529257 3 0.013696 0.001376 53081.153915 637653
5403 538023 3 0.013696 0.001364 53506.497250 558272
5403 546861 3 0.013696 0.001353 53542.796113 608188
5403 552793 1 0.013696 0.001346 54339.193724 893896
5403 564753 3 0.013696 0.001332 54779.683188 606357
5403 573807 3 0.013696 0.001321 54958.312534 649569
5403 579883 1 0.013696 0.001314 55053.803785 595025
5403 592131 3 0.013696 0.001300 56050.553358 694543
5403 598303 1 0.013696 0.001294 56436.130291 639582
5403 620157 3 0.013696 0.001271 57306.168480 735923
5403 636007 1 0.013696 0.001255 57917.091410 587158
5403 655291 1 0.013696 0.001236 59132.638333 609240
5403 658533 3 0.013696 0.001233 59283.756269 611058
5403 674863 1 0.013696 0.001218 60198.953476 689042
5403 678153 3 0.013696 0.001215 59879.187651 672990
5403 684757 1 0.013696 0.001209 60444.328643 750909
5403 688071 3 0.013696 0.001206 60375.581182 697143
5403 704761 1 0.013696 0.001192 61178.253944 586107
5403 728463 3 0.013696 0.001172 62252.756434 633360
5403 735307 1 0.013696 0.001167 62658.984910 666313
5403 738741 3 0.013696 0.001164 62895.485419 750472
5403 745633 1 0.013696 0.001159 63030.657599 851125
5403 770007 3 0.013696 0.001140 64050.857643 716001
5403 777043 1 0.013696 0.001135 64151.664797 700158
5403 780573 3 0.013696 0.001133 64438.243972 734599
5403 787657 1 0.013696 0.001127 64947.318870 760875
5403 823557 3 0.013696 0.001103 66042.428125 762697
5403 830833 1 0.013696 0.001098 66419.533462 707303
5403 845481 3 0.013696 0.001088 67035.852075 855833
5403 863971 1 0.013696 0.001076 67462.327286 853255
5403 878907 3 0.013696 0.001067 68178.813811 882824
5403 886423 1 0.013696 0.001063 68643.118217 732568
5403 897757 1 0.013696 0.001056 69021.944420 747033
5403 909163 1 0.013696 0.001049 69363.168610 777756
5403 936057 3 0.013696 0.001034 70340.865081 695915
5403 943813 1 0.013696 0.001030 70795.643195 850609
5403 955507 1 0.013696 0.001024 71213.364263 812729
5403 967273 1 0.013696 0.001017 71749.474237 910006
5403 983073 3 0.013696 0.001009 72064.226953 721574
5403 995007 3 0.013696 0.001003 72738.970396 853383
5403 1019091 3 0.013696 0.000991 73478.868169 935959
5403 1027183 1 0.013696 0.000987 73947.190798 988056
6321 6643 7 0.012656 0.012344 6361.075459 60878
6321 6973 1 0.012656 0.012046 6566.189955 70560
6321 8011 1 0.012656 0.011235 6941.084493 90744
6321 9507 3 0.012656 0.010308 7550.142681 105341
6321 10303 1 0.012656 0.009900 7998.886502 92281
6321 10713 3 0.012656 0.009708 8180.424731 85525
6321 11557 7 0.012656 0.009345 8377.820279 80899
6321 11991 21 0.012656 0.009174 8401.234321 71414
6321 12883 1 0.012656 0.008849 8864.832329 80404
6321 16257 3 0.012656 0.007874 9886.602692 83812
6321 17293 1 0.012656 0.007633 10242.652656 93625
6321 18907 7 0.012656 0.007299 10591.211507 96931
6321 19461 3 0.012656 0.007194 11014.886610 104924
6321 22351 7 0.012656 0.006711 11715.426581 109026
6321 22953 21 0.012656 0.006622 11868.570677 102678
6321 24807 3 0.012656 0.006369 12363.742974 119310
6321 26733 21 0.012656 0.006135 12661.790840 110308
6321 28057 1 0.012656 0.005988 13024.221776 118447
6321 30103 1 0.012656 0.005780 13593.053040 124764
6321 32221 7 0.012656 0.005586 13963.874649 124755
6321 32943 3 0.012656 0.005525 14391.083898 171366
6321 36673 7 0.012656 0.005235 15054.696151 183159
6321 37443 21 0.012656 0.005181 15160.990273 137798
6321 39007 1 0.012656 0.005076 15524.382166 164914
6321 39801 3 0.012656 0.005025 15817.904288 150894
6321 44733 3 0.012656 0.004739 16564.174818 179692
6321 49953 3 0.012656 0.004484 17527.823353 172717
6321 51757 1 0.012656 0.004405 17846.641012 160058
6321 52671 3 0.012656 0.004367 18007.073687 223465
6321 54523 7 0.012656 0.004292 18272.642956 220463
6321 57361 1 0.012656 0.004184 18735.199735 178658
6321 58323 3 0.012656 0.004149 18958.687264 223512
6321 63253 43 0.012656 0.003984 19962.301720 240198
6321 66307 1 0.012656 0.003891 20234.803752 186526
6321 69433 49 0.012656 0.003802 20772.586686 214503
6321 72631 1 0.012656 0.003717 21214.688556 201574
6321 73713 3 0.012656 0.003690 21174.152940 195692
6321 77007 21 0.012656 0.003610 21855.358963 219773
6321 79243 1 0.012656 0.003559 22123.427532 269842
6321 80373 3 0.012656 0.003534 22322.986995 211471
6321 86143 1 0.012656 0.003413 23026.227084 260506
6321 94557 129 0.012656 0.003257 24037.961915 303004
6321 97033 1 0.012656 0.003215 24603.646043 268812
6321 98283 3 0.012656 0.003195 24612.292238 274975
6321 100807 7 0.012656 0.003155 25042.806951 282032
6321 109893 21 0.012656 0.003021 25918.874200 243165
6321 113907 129 0.012656 0.002967 26477.725418 314302
6321 120757 7 0.012656 0.002882 27168.806220 268370
6321 122151 3 0.012656 0.002865 27497.421670 290585
6321 124963 1 0.012656 0.002833 27943.632774 318419
6321 129241 7 0.012656 0.002785 28240.947461 277044
6321 135057 3 0.012656 0.002725 28814.717835 307396
6321 139503 147 0.012656 0.002681 29253.159314 273168
6321 144021 3 0.012656 0.002639 29888.092202 383103
6321 147073 1 0.012656 0.002611 30183.253193 318300
6321 151711 7 0.012656 0.002571 30668.813998 347860
6321 158007 3 0.012656 0.002519 31207.021946 345703
6321 161203 7 0.012656 0.002494 31906.045910 388546
6321 167691 3 0.012656 0.002445 32061.683885 424954
6321 175981 1 0.012656 0.002387 32871.651208 328634
6321 177663 3 0.012656 0.002375 33251.539967 335754
6321 186193 7 0.012656 0.002320 33806.365350 348565
6321 187923 3 0.012656 0.002309 33904.401045 327039
6321 193161 3 0.012656 0.002278 34569.742260 341422
6321 196693 7 0.012656 0.002257 34902.722409 378985
6321 202051 1 0.012656 0.002227 35535.562987 390300
6321 209307 21 0.012656 0.002188 35976.103833 421799
6321 212983 1 0.012656 0.002169 36385.116243 474878
6321 214833 3 0.012656 0.002160 36369.994528 357440
6321 218557 1 0.012656 0.002141 36820.963021 355748
6321 229921 43 0.012656 0.002088 37669.364109 433679
6321 237657 21 0.012656 0.002053 38388.149297 411925
6321 241573 1 0.012656 0.002037 38577.444922 436768
6321 249501 21 0.012656 0.002004 39369.790130 429236
6321 253513 1 0.012656 0.001988 39573.159358 410765
6321 259591 43 0.012656 0.001965 40071.219598 415325
6321 271963 1 0.012656 0.001919 41220.293392 621583
6321 274053 3 0.012656 0.001912 41156.211672 632416
6321 293223 21 0.012656 0.001848 42687.932513 443633
6321 299757 3 0.012656 0.001828 42966.308690 529192
6321 310807 49 0.012656 0.001795 43893.557794 458478
6321 317533 1 0.012656 0.001776 44279.449222 471360
6321 324331 49 0.012656 0.001757 45166.723749 747884
6321 326613 21 0.012656 0.001751 44755.011125 465079
6321 333507 3 0.012656 0.001733 45547.887043 608411
6321 345157 1 0.012656 0.001704 46224.535740 567462
6321 352243 1 0.012656 0.001686 46889.530827 597545
6321 359401 7 0.012656 0.001669 47286.926122 487894
6321 361803 3 0.012656 0.001664 47133.135172 504075
6321 369057 3 0.012656 0.001647 47856.673551 511106
6321 376383 21 0.012656 0.001631 48160.424009 452921
6321 381307 1 0.012656 0.001621 48531.485592 575681
6321 383781 3 0.012656 0.001616 48717.384600 604763
6321 398793 3 0.012656 0.001585 49588.222456 451701
6321 411523 7 0.012656 0.001560 50426.953466 511994
6321 414093 3 0.012656 0.001555 50771.273461 542342
6321 419257 1 0.012656 0.001546 51147.541786 550503
6321 427063 7 0.012656 0.001531 51622.397666 553093
6321 434941 1 0.012656 0.001517 51999.594979 654602
6321 437583 3 0.012656 0.001513 52074.599575 583178
6321 453603 3 0.012656 0.001486 53104.480318 587451
6321 459007 1 0.012656 0.001477 53518.946380 619658
6321 467173 7 0.012656 0.001464 53613.826239 823188
6321 478173 3 0.012656 0.001447 54179.159553 494786
6321 492103 1 0.012656 0.001427 55446.309708 643866
6321 503391 21 0.012656 0.001410 56030.161989 626593
6321 517681 1 0.012656 0.001391 56807.609786 634974
6321 529257 3 0.012656 0.001376 57484.649874 580614
6321 538023 3 0.012656 0.001364 57661.083617 649557
6321 546861 21 0.012656 0.001353 57986.498908 702772
6321 552793 1 0.012656 0.001346 58381.366903 619295
6321 564753 21 0.012656 0.001332 59323.494515 635259
6321 573807 3 0.012656 0.001321 59983.117316 618079
6321 579883 1 0.012656 0.001314 60278.944562 770012
6321 592131 3 0.012656 0.001300 60649.579762 650079
